Year_Month_State,Incident Date,State,Incident City,Incident Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Year,Unemployment Rate,Year_Month,Month_Name,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other
2022-09 Ohio,2022-09-28,Ohio,Columbus,1680 Karl Ct,0.0,5.0,0.0,0.0,1.0,2022,3.5,2022-09,September,5234.0,300.0,22226.0,14018.0,1282.0,1166.0,0.0,21.0,3.0,0.0,1347.0,482.0,3.0,331.0,71.0,5.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0
2022-09 Oklahoma,2022-09-12,Oklahoma,Oklahoma City,1400 block of S Indiana Ave,0.0,4.0,0.0,0.0,0.0,2022,3.5,2022-09,September,2205.0,2.0,11002.0,8904.0,1177.0,976.0,0.0,23.0,10.0,2.0,1894.0,1116.0,2.0,25.0,5.0,0.0,0.0,0.0,28.0,28.0,3.0,2.0,0.0,0.0
2022-09 Oklahoma,2022-09-30,Oklahoma,Tulsa,4929 N Peoria Ave,1.0,3.0,0.0,0.0,1.0,2022,3.5,2022-09,September,2205.0,2.0,11002.0,8904.0,1177.0,976.0,0.0,23.0,10.0,2.0,1894.0,1116.0,2.0,25.0,5.0,0.0,0.0,0.0,28.0,28.0,3.0,2.0,0.0,0.0
2022-09 Pennsylvania,2022-09-05,Pennsylvania,Philadelphia,W Russell St and N 8th St,2.0,4.0,0.0,0.0,0.0,2022,3.5,2022-09,September,33152.0,0.0,40911.0,20583.0,38.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09 Pennsylvania,2022-09-25,Pennsylvania,Harrisburg,2300 block of Woodlawn St,0.0,4.0,0.0,0.0,5.0,2022,3.5,2022-09,September,33152.0,0.0,40911.0,20583.0,38.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09 Pennsylvania,2022-09-27,Pennsylvania,Philadelphia,6498 Ridge Ave,1.0,4.0,0.0,0.0,5.0,2022,3.5,2022-09,September,33152.0,0.0,40911.0,20583.0,38.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,786.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09 South Carolina,2022-09-04,South Carolina,Charleston,King St and Morris St,0.0,7.0,0.0,0.0,4.0,2022,3.5,2022-09,September,14991.0,364.0,9923.0,6477.0,720.0,540.0,2.0,4.0,2.0,0.0,894.0,383.0,2.0,200.0,11.0,29.0,0.0,0.0,14.0,4.0,2.0,0.0,0.0,0.0
2022-09 Tennessee,2022-09-07,Tennessee,Memphis,3100 block of Lyndale Ave,3.0,3.0,0.0,0.0,1.0,2022,3.5,2022-09,September,16826.0,120.0,28479.0,16418.0,1903.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,160.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09 Texas,2022-09-29,Texas,Mc Gregor,901 S Monroe St,5.0,0.0,0.0,1.0,1.0,2022,3.5,2022-09,September,28270.0,0.0,54688.0,36257.0,4023.0,3194.0,17.0,54.0,22.0,3.0,7730.0,2932.0,68.0,118.0,8.0,1.0,0.0,0.0,60.0,29.0,7.0,2.0,0.0,0.0
2022-09 Virginia,2022-09-04,Virginia,Norfolk,5005 Killam Ave,2.0,5.0,0.0,0.0,0.0,2022,3.5,2022-09,September,444.0,227.0,23514.0,14899.0,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09 Wisconsin,2022-09-14,Wisconsin,Milwaukee,1300 block of E Hamilton St,0.0,4.0,0.0,0.0,0.0,2022,3.5,2022-09,September,17279.0,760.0,17356.0,15300.0,1044.0,81.0,0.0,0.0,0.0,1.0,181.0,182.0,9.0,159.0,29.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2022-09 Wisconsin,2022-09-16,Wisconsin,Milwaukee,4100 block of N 13th St,0.0,4.0,0.0,1.0,1.0,2022,3.5,2022-09,September,17279.0,760.0,17356.0,15300.0,1044.0,81.0,0.0,0.0,0.0,1.0,181.0,182.0,9.0,159.0,29.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2022-09 Wisconsin,2022-09-18,Wisconsin,Kenosha,2232 Roosevelt Rd,2.0,2.0,0.0,0.0,1.0,2022,3.5,2022-09,September,17279.0,760.0,17356.0,15300.0,1044.0,81.0,0.0,0.0,0.0,1.0,181.0,182.0,9.0,159.0,29.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2022-10 Alabama,2022-10-08,Alabama,Hurtsboro,Ross Rd,2.0,2.0,0.0,0.0,0.0,2022,3.6,2022-10,October,17148.0,314.0,17564.0,13145.0,1096.0,989.0,0.0,17.0,1.0,0.0,2308.0,1018.0,12.0,62.0,1.0,0.0,0.0,0.0,21.0,18.0,4.0,1.0,2.0,0.0
2022-10 Alabama,2022-10-13,Alabama,Lanett,1912 50th Ave SW,0.0,6.0,0.0,0.0,0.0,2022,3.6,2022-10,October,17148.0,314.0,17564.0,13145.0,1096.0,989.0,0.0,17.0,1.0,0.0,2308.0,1018.0,12.0,62.0,1.0,0.0,0.0,0.0,21.0,18.0,4.0,1.0,2.0,0.0
2022-10 Arizona,2022-10-22,Arizona,Phoenix,6330 W Miami St,1.0,7.0,0.0,0.0,0.0,2022,3.6,2022-10,October,7855.0,1801.0,16648.0,8317.0,1497.0,952.0,0.0,14.0,5.0,1.0,1181.0,497.0,4.0,184.0,11.0,1.0,0.0,0.0,10.0,5.0,0.0,1.0,0.0,0.0
2022-10 Arkansas,2022-10-09,Arkansas,Jacksonville,300 Marshall Rd,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,2472.0,348.0,6579.0,7145.0,411.0,478.0,6.0,6.0,3.0,0.0,1097.0,951.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,2.0,1.0,0.0,0.0
2022-10 California,2022-10-01,California,Oakland,988 Apgar St,2.0,2.0,0.0,0.0,2.0,2022,3.6,2022-10,October,27623.0,11356.0,36991.0,22350.0,4451.0,0.0,0.0,2.0,0.0,0.0,591.0,446.0,28.0,1131.0,576.0,47.0,0.0,0.0,7383.0,2942.0,528.0,68.0,14.0,0.0
2022-10 California,2022-10-08,California,Berkeley,2400 Durant Ave,1.0,3.0,0.0,0.0,2.0,2022,3.6,2022-10,October,27623.0,11356.0,36991.0,22350.0,4451.0,0.0,0.0,2.0,0.0,0.0,591.0,446.0,28.0,1131.0,576.0,47.0,0.0,0.0,7383.0,2942.0,528.0,68.0,14.0,0.0
2022-10 California,2022-10-10,California,Delano,County Line Rd and Rd 136,2.0,2.0,0.0,0.0,2.0,2022,3.6,2022-10,October,27623.0,11356.0,36991.0,22350.0,4451.0,0.0,0.0,2.0,0.0,0.0,591.0,446.0,28.0,1131.0,576.0,47.0,0.0,0.0,7383.0,2942.0,528.0,68.0,14.0,0.0
2022-10 California,2022-10-16,California,Lancaster,44236 20th St E,0.0,4.0,0.0,0.0,2.0,2022,3.6,2022-10,October,27623.0,11356.0,36991.0,22350.0,4451.0,0.0,0.0,2.0,0.0,0.0,591.0,446.0,28.0,1131.0,576.0,47.0,0.0,0.0,7383.0,2942.0,528.0,68.0,14.0,0.0
2022-10 California,2022-10-30,California,Covina,17000 block of E Bellbrook St,2.0,2.0,0.0,0.0,3.0,2022,3.6,2022-10,October,27623.0,11356.0,36991.0,22350.0,4451.0,0.0,0.0,2.0,0.0,0.0,591.0,446.0,28.0,1131.0,576.0,47.0,0.0,0.0,7383.0,2942.0,528.0,68.0,14.0,0.0
2022-10 Colorado,2022-10-15,Colorado,Denver,900 Dakin St,1.0,7.0,0.0,0.0,0.0,2022,3.6,2022-10,October,6631.0,21.0,18115.0,12580.0,1582.0,1626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Colorado,2022-10-30,Colorado,Aurora,900 block of N Geneva St,4.0,0.0,0.0,0.0,1.0,2022,3.6,2022-10,October,6631.0,21.0,18115.0,12580.0,1582.0,1626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 District of Columbia,2022-10-06,District of Columbia,Washington,1200 North Capitol St NW,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,1094.0,0.0,406.0,29.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Florida,2022-10-09,Florida,Tampa,908 N Franklin St,1.0,6.0,0.0,0.0,2.0,2022,3.6,2022-10,October,18365.0,0.0,56101.0,21525.0,4409.0,2948.0,1.0,5.0,4.0,1.0,3943.0,1009.0,4.0,1368.0,131.0,4.0,0.0,0.0,240.0,148.0,47.0,50.0,29.0,1.0
2022-10 Florida,2022-10-09,Florida,Miami,525 NE 150th St,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,18365.0,0.0,56101.0,21525.0,4409.0,2948.0,1.0,5.0,4.0,1.0,3943.0,1009.0,4.0,1368.0,131.0,4.0,0.0,0.0,240.0,148.0,47.0,50.0,29.0,1.0
2022-10 Florida,2022-10-29,Florida,Tallahassee,2101 W Pensacola St,1.0,8.0,0.0,1.0,4.0,2022,3.6,2022-10,October,18365.0,0.0,56101.0,21525.0,4409.0,2948.0,1.0,5.0,4.0,1.0,3943.0,1009.0,4.0,1368.0,131.0,4.0,0.0,0.0,240.0,148.0,47.0,50.0,29.0,1.0
2022-10 Florida,2022-10-29,Florida,Orlando,8204 Crystal Clear Ln,0.0,6.0,0.0,0.0,1.0,2022,3.6,2022-10,October,18365.0,0.0,56101.0,21525.0,4409.0,2948.0,1.0,5.0,4.0,1.0,3943.0,1009.0,4.0,1368.0,131.0,4.0,0.0,0.0,240.0,148.0,47.0,50.0,29.0,1.0
2022-10 Georgia,2022-10-16,Georgia,Atlanta,223 James P Brawley Dr SW,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,13137.0,0.0,18113.0,10887.0,822.0,892.0,0.0,15.0,4.0,2.0,2047.0,1038.0,10.0,81.0,1.0,0.0,0.0,0.0,22.0,5.0,1.0,0.0,0.0,0.0
2022-10 Georgia,2022-10-22,Georgia,Cordele,1309 16th Ave E,0.0,4.0,0.0,0.0,1.0,2022,3.6,2022-10,October,13137.0,0.0,18113.0,10887.0,822.0,892.0,0.0,15.0,4.0,2.0,2047.0,1038.0,10.0,81.0,1.0,0.0,0.0,0.0,22.0,5.0,1.0,0.0,0.0,0.0
2022-10 Illinois,2022-10-23,Illinois,Chicago,4300 block of S Kedzie Ave,3.0,2.0,0.0,0.0,0.0,2022,3.6,2022-10,October,369511.0,0.0,21387.0,10840.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Illinois,2022-10-24,Illinois,Chicago,3200 block of W 30th St,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,369511.0,0.0,21387.0,10840.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Illinois,2022-10-31,Illinois,Chicago,S California Ave and W Polk St,1.0,13.0,0.0,0.0,0.0,2022,3.6,2022-10,October,369511.0,0.0,21387.0,10840.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Illinois,2022-10-31,Illinois,East Saint Louis,935 St Louis Ave,2.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,369511.0,0.0,21387.0,10840.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Kansas,2022-10-31,Kansas,Kansas City,S 50th St and Elmwood Ave,1.0,6.0,0.0,0.0,1.0,2022,3.6,2022-10,October,768.0,324.0,5686.0,5589.0,522.0,403.0,0.0,7.0,6.0,0.0,449.0,262.0,7.0,75.0,13.0,1.0,0.0,0.0,7.0,4.0,3.0,0.0,0.0,0.0
2022-10 Kentucky,2022-10-06,Kentucky,Louisville,5000 block of East Indian Trail,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,606.0,306736.0,9836.0,9489.0,517.0,655.0,7.0,8.0,8.0,0.0,1482.0,1021.0,1.0,16.0,3.0,0.0,0.0,0.0,20.0,20.0,1.0,1.0,0.0,0.0
2022-10 Louisiana,2022-10-21,Louisiana,New Orleans,2200 block of N Galvez St,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,1686.0,465.0,11485.0,10058.0,681.0,701.0,0.0,8.0,4.0,0.0,977.0,664.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0
2022-10 Louisiana,2022-10-21,Louisiana,Baton Rouge,636 Harding Blvd,0.0,11.0,0.0,0.0,3.0,2022,3.6,2022-10,October,1686.0,465.0,11485.0,10058.0,681.0,701.0,0.0,8.0,4.0,0.0,977.0,664.0,12.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,1.0,0.0,0.0,0.0
2022-10 Massachusetts,2022-10-15,Massachusetts,Worcester,88 Webster St,0.0,6.0,0.0,0.0,3.0,2022,3.6,2022-10,October,9156.0,0.0,4996.0,2861.0,1332.0,265.0,8.0,0.0,0.0,0.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,3.0,0.0,0.0,0.0
2022-10 Mississippi,2022-10-15,Mississippi,Itta Bena,,2.0,7.0,0.0,0.0,0.0,2022,3.6,2022-10,October,2439.0,0.0,8304.0,7218.0,383.0,408.0,0.0,4.0,4.0,1.0,1541.0,903.0,3.0,17.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
2022-10 Mississippi,2022-10-21,Mississippi,Cleveland,511 Lee St,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-10,October,2439.0,0.0,8304.0,7218.0,383.0,408.0,0.0,4.0,4.0,1.0,1541.0,903.0,3.0,17.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0
2022-10 Missouri,2022-10-08,Missouri,Saint Joseph,302 Illinois Ave,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,775.0,113.0,18211.0,17451.0,1639.0,1268.0,1.0,8.0,1.0,0.0,1305.0,767.0,18.0,292.0,38.0,0.0,0.0,0.0,35.0,30.0,6.0,2.0,1.0,0.0
2022-10 Missouri,2022-10-24,Missouri,Saint Louis,3125 S Kingshighway Blvd,2.0,4.0,1.0,0.0,0.0,2022,3.6,2022-10,October,775.0,113.0,18211.0,17451.0,1639.0,1268.0,1.0,8.0,1.0,0.0,1305.0,767.0,18.0,292.0,38.0,0.0,0.0,0.0,35.0,30.0,6.0,2.0,1.0,0.0
2022-10 New York,2022-10-15,New York,Freeport,Babylon Tpke and Independence Ave,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,4513.0,2968.0,9619.0,13412.0,943.0,219.0,0.0,0.0,0.0,0.0,30.0,34.0,2.0,56.0,69.0,3.0,3.0,4.0,302.0,355.0,15.0,4.0,10.0,1.0
2022-10 North Carolina,2022-10-13,North Carolina,Raleigh,5300 block of Sahalee Way,5.0,2.0,0.0,1.0,1.0,2022,3.6,2022-10,October,24964.0,69.0,1458.0,14220.0,982.0,216.0,0.0,5.0,7.0,0.0,1847.0,1268.0,8.0,724.0,107.0,8.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0
2022-10 North Carolina,2022-10-13,North Carolina,New Bern,2100 block of New Bern Ave,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,24964.0,69.0,1458.0,14220.0,982.0,216.0,0.0,5.0,7.0,0.0,1847.0,1268.0,8.0,724.0,107.0,8.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0
2022-10 North Carolina,2022-10-22,North Carolina,Oxford,100 block of Granville St,0.0,6.0,0.0,0.0,0.0,2022,3.6,2022-10,October,24964.0,69.0,1458.0,14220.0,982.0,216.0,0.0,5.0,7.0,0.0,1847.0,1268.0,8.0,724.0,107.0,8.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0
2022-10 North Carolina,2022-10-25,North Carolina,Greensboro,900 block of Circle Dr,2.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,24964.0,69.0,1458.0,14220.0,982.0,216.0,0.0,5.0,7.0,0.0,1847.0,1268.0,8.0,724.0,107.0,8.0,2.0,0.0,1.0,9.0,1.0,1.0,1.0,1.0
2022-10 Ohio,2022-10-20,Ohio,Cleveland,4497 State Rd,0.0,5.0,0.0,0.0,0.0,2022,3.6,2022-10,October,5432.0,309.0,21257.0,15147.0,1196.0,1120.0,0.0,15.0,4.0,0.0,1267.0,481.0,4.0,252.0,41.0,4.0,0.0,0.0,20.0,12.0,2.0,0.0,0.0,0.0
2022-10 Ohio,2022-10-25,Ohio,Hamilton,700 block of S 2nd St,2.0,2.0,0.0,0.0,0.0,2022,3.6,2022-10,October,5432.0,309.0,21257.0,15147.0,1196.0,1120.0,0.0,15.0,4.0,0.0,1267.0,481.0,4.0,252.0,41.0,4.0,0.0,0.0,20.0,12.0,2.0,0.0,0.0,0.0
2022-10 Ohio,2022-10-28,Ohio,Toledo,Junction Ave and Belmont Ave,2.0,2.0,0.0,0.0,0.0,2022,3.6,2022-10,October,5432.0,309.0,21257.0,15147.0,1196.0,1120.0,0.0,15.0,4.0,0.0,1267.0,481.0,4.0,252.0,41.0,4.0,0.0,0.0,20.0,12.0,2.0,0.0,0.0,0.0
2022-10 Oklahoma,2022-10-09,Oklahoma,Henryetta,US-75 and Catalpa Rd,4.0,0.0,0.0,0.0,1.0,2022,3.6,2022-10,October,2166.0,8.0,11019.0,9238.0,969.0,922.0,0.0,20.0,15.0,0.0,1709.0,1071.0,7.0,28.0,5.0,0.0,0.0,0.0,24.0,38.0,5.0,4.0,3.0,0.0
2022-10 Oklahoma,2022-10-27,Oklahoma,Broken Arrow,425 S Hickory Ave,7.0,0.0,1.0,0.0,0.0,2022,3.6,2022-10,October,2166.0,8.0,11019.0,9238.0,969.0,922.0,0.0,20.0,15.0,0.0,1709.0,1071.0,7.0,28.0,5.0,0.0,0.0,0.0,24.0,38.0,5.0,4.0,3.0,0.0
2022-10 Oregon,2022-10-07,Oregon,Portland,SE 92nd Ave and Powell Blvd,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,5007.0,384.0,18201.0,11038.0,0.0,14.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,175.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Pennsylvania,2022-10-01,Pennsylvania,Philadelphia,5000 block of Frankford Ave,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,34029.0,0.0,43318.0,22321.0,42.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Pennsylvania,2022-10-14,Pennsylvania,Philadelphia,Willard St and Shelbourne St,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,34029.0,0.0,43318.0,22321.0,42.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Pennsylvania,2022-10-15,Pennsylvania,Pittsburgh,300 block of Cedar Ave,3.0,1.0,0.0,0.0,0.0,2022,3.6,2022-10,October,34029.0,0.0,43318.0,22321.0,42.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Pennsylvania,2022-10-28,Pennsylvania,Pittsburgh,3737 Brighton Rd,0.0,5.0,0.0,0.0,2.0,2022,3.6,2022-10,October,34029.0,0.0,43318.0,22321.0,42.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Pennsylvania,2022-10-30,Pennsylvania,Philadelphia,601 Spring Garden St,0.0,6.0,0.0,0.0,0.0,2022,3.6,2022-10,October,34029.0,0.0,43318.0,22321.0,42.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,125.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 South Carolina,2022-10-09,South Carolina,Inman,280 Bobo Dr,5.0,0.0,0.0,0.0,1.0,2022,3.6,2022-10,October,12315.0,408.0,10030.0,6942.0,695.0,481.0,5.0,3.0,2.0,0.0,837.0,355.0,7.0,240.0,17.0,31.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0
2022-10 South Carolina,2022-10-30,South Carolina,Charleston,1900 Hazelwood Dr,0.0,4.0,0.0,0.0,1.0,2022,3.6,2022-10,October,12315.0,408.0,10030.0,6942.0,695.0,481.0,5.0,3.0,2.0,0.0,837.0,355.0,7.0,240.0,17.0,31.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0
2022-10 Tennessee,2022-10-02,Tennessee,Nashville,600 block of S 7th St,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,18334.0,120.0,26867.0,17176.0,1776.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Tennessee,2022-10-30,Tennessee,Memphis,3920 Park Ave,1.0,3.0,0.0,0.0,2.0,2022,3.6,2022-10,October,18334.0,120.0,26867.0,17176.0,1776.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,84.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Texas,2022-10-05,Texas,Baytown,2000 block of Tri City Beach Rd,4.0,2.0,1.0,0.0,0.0,2022,3.6,2022-10,October,26520.0,0.0,56594.0,33532.0,3676.0,3109.0,12.0,63.0,25.0,1.0,7177.0,3021.0,47.0,110.0,6.0,0.0,0.0,0.0,61.0,33.0,8.0,4.0,4.0,0.0
2022-10 Texas,2022-10-07,Texas,Fort Worth,1200 block of Jessamine St,4.0,0.0,0.0,0.0,0.0,2022,3.6,2022-10,October,26520.0,0.0,56594.0,33532.0,3676.0,3109.0,12.0,63.0,25.0,1.0,7177.0,3021.0,47.0,110.0,6.0,0.0,0.0,0.0,61.0,33.0,8.0,4.0,4.0,0.0
2022-10 Texas,2022-10-09,Texas,Beaumont,2550 I-10 Frontage Rd,0.0,5.0,0.0,0.0,0.0,2022,3.6,2022-10,October,26520.0,0.0,56594.0,33532.0,3676.0,3109.0,12.0,63.0,25.0,1.0,7177.0,3021.0,47.0,110.0,6.0,0.0,0.0,0.0,61.0,33.0,8.0,4.0,4.0,0.0
2022-10 Texas,2022-10-16,Texas,El Paso,8500 block of Dyer St,1.0,3.0,0.0,0.0,1.0,2022,3.6,2022-10,October,26520.0,0.0,56594.0,33532.0,3676.0,3109.0,12.0,63.0,25.0,1.0,7177.0,3021.0,47.0,110.0,6.0,0.0,0.0,0.0,61.0,33.0,8.0,4.0,4.0,0.0
2022-10 Texas,2022-10-23,Texas,Brownsville,1200 block of W Saint Francis St,0.0,5.0,0.0,0.0,0.0,2022,3.6,2022-10,October,26520.0,0.0,56594.0,33532.0,3676.0,3109.0,12.0,63.0,25.0,1.0,7177.0,3021.0,47.0,110.0,6.0,0.0,0.0,0.0,61.0,33.0,8.0,4.0,4.0,0.0
2022-10 Virginia,2022-10-16,Virginia,Harrisonburg,1500 block of Devon Ln,0.0,8.0,0.0,0.0,1.0,2022,3.6,2022-10,October,515.0,244.0,24372.0,16631.0,3310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Virginia,2022-10-17,Virginia,Woodbridge,5297 Mansfield Ct,4.0,0.0,0.0,0.0,1.0,2022,3.6,2022-10,October,515.0,244.0,24372.0,16631.0,3310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,93.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10 Washington,2022-10-02,Washington,Seattle,4300 block of University Way NE,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,14561.0,401.0,15021.0,11570.0,3042.0,54.0,25.0,3.0,4.0,5.0,287.0,545.0,27.0,603.0,116.0,17.0,0.0,0.0,350.0,377.0,156.0,0.0,1.0,1.0
2022-10 Wisconsin,2022-10-21,Wisconsin,Hartland,700 Mansfield Court,4.0,0.0,2.0,0.0,0.0,2022,3.6,2022-10,October,20063.0,794.0,16814.0,16646.0,955.0,65.0,0.0,0.0,0.0,1.0,149.0,189.0,12.0,145.0,33.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2022-10 Wisconsin,2022-10-22,Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl,0.0,6.0,0.0,0.0,0.0,2022,3.6,2022-10,October,20063.0,794.0,16814.0,16646.0,955.0,65.0,0.0,0.0,0.0,1.0,149.0,189.0,12.0,145.0,33.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2022-10 Wisconsin,2022-10-23,Wisconsin,Milwaukee,N 34th St and W Wright St,0.0,4.0,0.0,0.0,0.0,2022,3.6,2022-10,October,20063.0,794.0,16814.0,16646.0,955.0,65.0,0.0,0.0,0.0,1.0,149.0,189.0,12.0,145.0,33.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2022-11 Alabama,2022-11-30,Alabama,Mobile,216 Dauphin St,0.0,4.0,0.0,0.0,2.0,2022,3.6,2022-11,November,15442.0,210.0,22068.0,19922.0,1190.0,1545.0,0.0,12.0,9.0,1.0,2281.0,1177.0,14.0,35.0,0.0,0.0,0.0,0.0,26.0,16.0,6.0,0.0,0.0,0.0
2022-11 California,2022-11-06,California,Tulare,Rd 84 and Ave 208,0.0,5.0,0.0,0.0,0.0,2022,3.6,2022-11,November,24117.0,11341.0,37386.0,25634.0,4888.0,0.0,0.0,0.0,1.0,0.0,693.0,367.0,26.0,1112.0,540.0,83.0,0.0,0.0,6830.0,2815.0,535.0,20.0,5.0,1.0
2022-11 California,2022-11-12,California,Indio,Lilac Ct and Golden Rod Dr,1.0,3.0,0.0,0.0,0.0,2022,3.6,2022-11,November,24117.0,11341.0,37386.0,25634.0,4888.0,0.0,0.0,0.0,1.0,0.0,693.0,367.0,26.0,1112.0,540.0,83.0,0.0,0.0,6830.0,2815.0,535.0,20.0,5.0,1.0
