Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
1676579,2020-05-10,Texas,Fort Worth,4750 Wilbarger St,0,5,0,0,10
1677566,2020-05-11,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,0,0,0
1679356,2020-05-13,Tennessee,Memphis,3500 block of Commerce Cir,0,4,0,0,0
1678589,2020-05-13,Kentucky,Garrison,6151 Kinney Rd,1,4,0,0,1
1679086,2020-05-13,Illinois,Rockford,2914 W State St,1,4,0,0,0
1680027,2020-05-14,New Mexico,Albuquerque,820 Louisiana SE,0,5,0,0,1
1850080,2020-05-15,Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4,0,0,0
1686369,2020-05-15,Florida,Gainesville,2305 SE Hawthorne Rd,0,5,0,0,1
1681588,2020-05-16,Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,0,0,0
1682233,2020-05-17,South Carolina,Saint Matthews,100 block of Bugleflower Ln,3,1,1,0,0
1681602,2020-05-17,South Carolina,Charleston,23 Cannon St,0,4,0,0,0
1682322,2020-05-18,California,Bakersfield,901 W Columbus St,0,5,0,0,0
1683653,2020-05-19,Illinois,Decatur,300 block of West Leafland Ave,0,5,0,0,0
1683810,2020-05-20,Texas,Houston,6918 Landor St,1,3,1,0,0
1686015,2020-05-22,Ohio,Cleveland,11921 Miles Ave,1,3,0,0,0
1687097,2020-05-23,Michigan,Flint,4100 block of Minerva St,1,3,0,0,0
1687108,2020-05-23,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,0,0,0
1686414,2020-05-23,Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,0,0,0
1687027,2020-05-23,South Carolina,Jonesville,100 block of Dover Rd,2,5,0,0,2
1686685,2020-05-23,Illinois,Chicago,3911 W Grenshaw St,1,3,0,0,0
1687381,2020-05-23,Mississippi,Jackson,2300 block of Oakhurst Dr,1,3,0,1,1
1686747,2020-05-23,Florida,Daytona Beach,13 S Atlantic Ave,0,6,0,0,0
1686615,2020-05-23,Illinois,Rock Island,800 14 1/2 St,1,4,0,0,0
1686222,2020-05-23,Texas,Houston,2900 Travis St,0,4,0,0,0
1687414,2020-05-24,Alabama,Danville,68 Flint Creek Pvt Dr,3,1,0,0,1
1687037,2020-05-24,South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,0,0,2
1687219,2020-05-24,Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,0,0,0
1687999,2020-05-25,Louisiana,Lake Charles,6780 US-90,0,5,0,1,2
1689555,2020-05-26,California,Los Angeles,119th St and Berendo Ave,0,5,0,0,0
1688610,2020-05-26,Mississippi,Vicksburg,4045 Clay St,0,4,0,0,0
1688753,2020-05-26,South Carolina,Bowman,Dibble St and Rail St,3,5,0,0,0
1688917,2020-05-26,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,0,0,0
1689252,2020-05-26,Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,0,0,0
1689419,2020-05-27,Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,0,0,0
1690439,2020-05-27,California,San Jose,1100 block of William Ct,0,5,0,0,0
1690524,2020-05-27,Ohio,Cleveland,12800 Euclid Ave,1,3,0,0,0
1690369,2020-05-27,Massachusetts,Boston,5 Ames St,1,4,0,0,0
1691440,2020-05-28,Pennsylvania,Philadelphia,300 block of N 55th St,1,3,0,0,0
1690922,2020-05-28,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,0,0,0
1691221,2020-05-28,Kentucky,Louisville,601 W Jefferson St,0,7,0,0,0
1692102,2020-05-29,Virginia,Portsmouth,500 block of Edwards St,0,5,0,0,0
1692513,2020-05-30,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,0,0,3
1692912,2020-05-30,District of Columbia,Washington,300 block of 37th St SE,0,4,0,0,0
1693246,2020-05-30,Florida,Altha,21281 Apachee Rd,1,4,1,0,0
1692496,2020-05-30,North Carolina,Gastonia,3000 block of Earl Ln,1,5,0,0,0
1693064,2020-05-30,Texas,Houston,9635 Scott St,1,4,0,0,1
1693580,2020-05-31,Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,0,0,0
1693340,2020-05-31,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,0,0,0
1694735,2020-06-01,Missouri,Saint Louis,1915 Olive St,0,4,0,0,0
1695645,2020-06-02,Illinois,Chicago,8404 S Colfax Ave,0,4,0,0,0
1695586,2020-06-02,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,0,0,5
1695998,2020-06-02,Texas,Dallas,7460 S Westmoreland Rd,1,3,0,0,0
1697453,2020-06-04,Alabama,Valhermoso Springs,522 Talucah Rd,7,0,0,0,2
1697541,2020-06-05,Colorado,Denver,4900 block of Wheeling St,0,4,0,0,1
1698276,2020-06-06,Ohio,Ironton,1305 S 3rd St,0,4,0,0,1
1700812,2020-06-06,Mississippi,Drew,Wilson Ave,0,5,0,0,2
1698306,2020-06-06,Missouri,Kansas City,E 18th St and Vine St,1,4,0,0,0
1698868,2020-06-06,California,Sacramento,Gardendale Rd and 29th St,1,4,0,0,2
1699193,2020-06-07,Tennessee,Dyersburg,1305 Grant St,0,5,0,0,0
1699577,2020-06-07,Arkansas,Hope,1400 block of East Hickory St,0,5,0,0,0
1699211,2020-06-07,Missouri,Sikeston,915 Plantation Blvd,2,7,0,0,3
1698987,2020-06-07,Illinois,Chicago,50 block of S Seeley Ave,1,3,0,0,0
1699667,2020-06-07,Illinois,Chicago,3700 block of S State St,0,6,0,0,0
1700234,2020-06-07,Illinois,Robbins,13600 block of Central Park Ave,1,3,0,0,0
1700250,2020-06-08,Tennessee,Memphis,1525 E McLemore Ave,0,4,0,0,4
1700371,2020-06-08,New York,Brooklyn,512 Bristol St,0,4,0,0,0
1701491,2020-06-09,California,Vallejo,100 block of Cynthia Ave,2,3,0,0,0
1701426,2020-06-09,Pennsylvania,Philadelphia,600 block of N 8th St,1,6,0,0,0
1700864,2020-06-09,North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,0,0,0
1701382,2020-06-10,Ohio,Toledo,1100 block of Baker St,1,3,0,0,0
1702372,2020-06-10,California,Sacramento,68th Avenue and Della Circle,1,4,0,0,0
1701714,2020-06-10,California,Paso Robles,900 Park St,1,4,1,0,0
1703055,2020-06-11,Texas,Houston,5840 Glenmont Dr,2,4,0,0,0
1703044,2020-06-11,Louisiana,Monroe,1101 Richwood Road 2,5,0,1,0,0
1702172,2020-06-11,District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,0,0,0
1702276,2020-06-11,Virginia,Richmond,800 block of N 1st St,0,4,0,0,0
1703509,2020-06-12,Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,0,0,0
1703985,2020-06-12,Texas,San Antonio,8134 Broadway St,0,8,0,0,1
1704217,2020-06-12,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,0,0,0
1704727,2020-06-13,District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,0,0,0
1704580,2020-06-13,Georgia,Atlanta,69 Mason Ave NE,2,5,0,0,0
1704415,2020-06-13,New York,Wyandanch,76 Grand Blvd,1,7,0,0,0
1704176,2020-06-13,Maryland,Baltimore,700 block of S Broadway St,0,5,0,0,1
1704116,2020-06-13,Missouri,Saint Louis,3103 N Grand Blvd,2,4,0,0,1
1705440,2020-06-13,California,Hesperia,8100 block of Julie Ct,0,5,0,0,0
1705355,2020-06-13,Arkansas,Rison,Carver St and Center St,0,4,0,0,2
1705346,2020-06-14,Louisiana,New Orleans,600 block of S Lopez St,2,2,0,0,0
1705050,2020-06-14,Louisiana,Lake Charles,3945 US-90,0,4,0,0,1
1704873,2020-06-14,Louisiana,Lafayette,400 block of Jefferson St,0,5,0,0,1
1704862,2020-06-14,Kentucky,Louisville,531 Franklin St,1,4,0,0,0
1704879,2020-06-14,Minnesota,Minneapolis,328 W Broadway Ave,1,6,0,0,2
1706710,2020-06-15,Illinois,Chicago,W Diversey Ave,0,4,0,0,0
1706994,2020-06-16,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,0,0,4
1708432,2020-06-17,Illinois,Chicago,1323 W 76th St,0,4,0,0,0
1708889,2020-06-18,New York,Albany,8 Albany St,0,7,0,0,0
1710537,2020-06-20,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,0,0,0
1711285,2020-06-20,New York,Syracuse,Marcellus St and Wyoming St,1,8,0,0,9
1711876,2020-06-20,Michigan,Detroit,Appoline St and Puritan Ave,0,4,0,0,0
1711272,2020-06-20,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,0,0,0
1711134,2020-06-20,New York,Bronx,Mapes Ave,0,4,0,0,0
1710920,2020-06-20,North Carolina,Pinetops,715 E Lashley St,2,2,0,0,0
1710680,2020-06-20,New Jersey,Jersey City,Union St and Ocean Ave,1,4,0,0,3
1711397,2020-06-20,Kansas,Wichita,3741 N Rock Rd,0,5,0,0,0
1710849,2020-06-20,Wisconsin,Janesville,6530 S US-51,0,5,0,0,2
1711747,2020-06-21,New York,Buffalo,W Ferry St and Niagara St,0,4,0,0,0
1711410,2020-06-21,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,0,0,0
1711626,2020-06-21,Texas,Austin,500 block of E 7th St,0,5,0,0,0
1713493,2020-06-21,Texas,Corpus Christi,5802 Everhart Rd,1,3,0,0,1
1711605,2020-06-21,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,0,0,0
1711487,2020-06-21,Illinois,Chicago,2600 block of W Potomac Ave,1,3,0,0,0
1711690,2020-06-21,Alabama,Auburn,600 block of Railroad Ave,0,4,0,0,0
1712342,2020-06-22,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,0,0,0
1713075,2020-06-22,California,San Francisco,200 block of Leavenworth St,0,5,0,0,1
1712876,2020-06-22,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,0,0,0
1713790,2020-06-22,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,0,0,0
1712408,2020-06-22,Illinois,Chicago,200 S Central Park Blvd,0,5,0,0,0
1713668,2020-06-22,Ohio,Columbus,1910 Fountainview Ct,1,4,0,0,0
1712898,2020-06-22,Minnesota,Minneapolis,627 W Broadway,0,4,0,0,0
1712386,2020-06-22,Illinois,Chicago,5200 block of S Lowe Ave,0,4,0,0,0
1715231,2020-06-23,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,0,0,0
1714504,2020-06-23,Illinois,Chicago,9100 block of South Ellis Ave,0,4,0,0,0
1715616,2020-06-24,Tennessee,Jackson,Melwood St,0,4,0,0,1
1717543,2020-06-25,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,0,0,0
1716944,2020-06-25,Connecticut,Bridgeport,527 Huntington Rd,1,3,0,0,0
1717828,2020-06-26,Colorado,Aurora,698 Peoria St,0,5,0,0,0
1717173,2020-06-26,Arizona,Phoenix,5035 W McDowell Rd,0,4,0,0,0
1718292,2020-06-26,California,Fresno,Pico Ave,0,4,0,0,0
1718238,2020-06-27,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,0,0,0
1718463,2020-06-27,Illinois,Peoria,1400 block of SW Jefferson St,0,4,0,0,0
1718847,2020-06-27,California,Red Bluff,10815 State Hwy 99W,2,4,1,0,0
1718966,2020-06-27,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,0,0,0
1719645,2020-06-27,Arkansas,Blytheville,600 block of Parkway Dr,3,1,0,0,1
1719668,2020-06-28,Alabama,Akron,Co Rd 21,0,7,0,0,1
1719693,2020-06-28,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,0,0,0
1720655,2020-06-29,South Dakota,Sioux Falls,902 N Prairie Ave,1,3,0,0,1
1720834,2020-06-29,California,Sylmar,Osborne St and Foothill Blvd,0,4,0,0,0
1720781,2020-06-30,Georgia,Atlanta,Parkway Dr,1,4,0,0,0
1721669,2020-06-30,Massachusetts,Boston,14 Circuit St,1,3,0,0,0
1721964,2020-06-30,Iowa,Davenport,1400 block of Pershing Ave,0,5,0,0,0
1721572,2020-06-30,Ohio,Dayton,3500 block of Stanford Pl,0,4,0,0,0
1720761,2020-06-30,Illinois,Chicago,350 W Chicago Ave,0,4,0,0,0
1722317,2020-06-30,Arkansas,Greenbrier,123 Laramie Rd,0,4,0,0,1
1729506,2020-07-01,Louisiana,Lake Charles,1600 block of Moss St,0,4,0,0,1
1722142,2020-07-01,California,Oakland,MacArthur Fwy and 106th Ave,0,4,0,0,0
1722839,2020-07-02,New Jersey,Paterson,N Main St and Jefferson St,1,4,0,0,0
1723352,2020-07-02,Massachusetts,Somerville,5 River Rd,0,4,0,0,3
1723184,2020-07-02,California,Delano,2100 block of Oleander St,2,3,0,0,0
1723897,2020-07-03,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,0,0,3
1724273,2020-07-03,Maryland,Baltimore,700 block of S Woodington Rd,0,4,0,0,0
1725025,2020-07-04,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,0,0,0
1724887,2020-07-04,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,0,0,1
1724219,2020-07-04,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,0,0,1
1725407,2020-07-04,Massachusetts,Lynn,134 Fayette St,1,4,0,0,3
1725081,2020-07-04,Illinois,Chicago,6100 block of S Carpenter St,4,4,0,0,0
1725735,2020-07-04,South Carolina,Barnwell,,0,5,0,0,0
1724231,2020-07-04,Michigan,Detroit,8340 Homer St,2,3,0,0,0
1725670,2020-07-04,Georgia,Atlanta,1600 block of Lakewood Ave,0,5,0,0,0
1725098,2020-07-04,Illinois,Chicago,8300 block of S Kingston Ave,1,3,0,0,0
1726034,2020-07-05,Illinois,Freeport,900 block of S Carroll Ave,1,5,0,0,0
1727515,2020-07-05,Mississippi,Greenville,Union St,0,4,0,0,0
1725108,2020-07-05,South Carolina,Greenville,1701 White Horse Rd,2,8,0,0,1
1725883,2020-07-05,Illinois,Chicago,3700 block of W Jackson Blvd,0,4,0,0,0
1725802,2020-07-05,Iowa,Davenport,1000 block of W 3rd St,1,3,0,0,0
1725167,2020-07-05,New York,New York (Manhattan),549 Academy St,0,5,0,0,0
1726770,2020-07-05,Arkansas,Helena,1317 Perry St,1,3,0,0,0
1725635,2020-07-05,Pennsylvania,Ephrata,6 Blackberry Ln,0,4,0,0,1
1725946,2020-07-05,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,0,0,1
1725379,2020-07-05,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,0,0,0
1726446,2020-07-05,Texas,Houston,Service Rd and Holcombe Blvd,0,4,0,0,0
1725327,2020-07-05,Maryland,Cambridge,700 block of Weaver Ave,0,4,0,0,0
1725571,2020-07-05,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,0,0,0
1725690,2020-07-05,Georgia,Atlanta,200 block of Auburn Ave,2,13,0,0,1
1725145,2020-07-05,Illinois,Chicago,1500 block of S Millard Ave,1,5,0,0,0
1727567,2020-07-06,Illinois,Chicago,1305 W 76th St,0,6,0,0,0
1728683,2020-07-07,New Jersey,Paterson,Harrison St and Carroll St,4,3,0,0,0
1727743,2020-07-07,Virginia,Alexandria,7900 block of Janna Lee Ave,0,5,0,0,0
1732321,2020-07-11,Delaware,Wilmington,600 block of N Pine St,0,5,0,0,0
1731349,2020-07-11,New York,Rochester,485 N Clinton Ave,0,6,0,0,0
1732485,2020-07-12,Louisiana,Baton Rouge,4718 Plank Rd,1,7,0,0,0
1732688,2020-07-12,Michigan,Lansing,3029 BeauJardin Dr,0,5,0,0,0
1732993,2020-07-12,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,0,0,2
1732229,2020-07-12,Illinois,Chicago,1100 block of N Lawndale Ave,1,4,0,0,0
1732365,2020-07-12,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,0,0,0
1733188,2020-07-12,Illinois,Chicago,700 block of W 66th Pl,1,3,0,0,0
1732532,2020-07-12,Mississippi,Como,2965 Hunter Chapel Road,2,4,0,0,2
1734064,2020-07-13,Kentucky,Louisville,1200 block of W Hill St,1,3,0,0,0
1733702,2020-07-13,New York,Brooklyn,Remsen Ave,0,6,0,0,0
1734058,2020-07-13,Washington,Kent,23201 Pacific Hwy South,0,6,0,0,2
1735470,2020-07-14,North Carolina,Durham,200 Block of S Benjamine St,0,8,0,0,0
1735573,2020-07-14,Missouri,Saint Joseph,S 18th St and Charles St,0,5,0,0,0
1735326,2020-07-15,New York,Brooklyn,President St and Franklin Ave,1,5,0,0,0
1736383,2020-07-15,Louisiana,Shreveport,6725 Buncombe Rd,1,3,0,0,0
1736508,2020-07-16,Tennessee,Nashville,S 7th St and Sylvan St,0,5,0,0,0
1739413,2020-07-17,Florida,Madison,SW Louisiana Terrace,0,4,0,0,1
1739097,2020-07-17,Ohio,Columbus,E 6th Ave and Summit St,0,4,0,0,0
1738635,2020-07-18,Illinois,Chicago,1600 block of S Keeler Ave,1,4,0,0,0
1739917,2020-07-19,Michigan,Detroit,9122 Dexter Ave,4,0,0,0,1
1739658,2020-07-19,District of Columbia,Washington,3600 block of 14th St NW,1,8,0,0,0
1739434,2020-07-19,Illinois,Peoria,NE Water St and Hamilton Blvd,0,13,0,0,0
1740013,2020-07-19,Illinois,Chicago,11300 block of South Carpenter St,2,3,0,0,0
1739571,2020-07-19,Nebraska,Omaha,28th St and T Ave,0,8,0,0,0
1739920,2020-07-19,Michigan,Detroit,McKinney St and Meuse St,1,3,0,0,0
1740615,2020-07-20,Illinois,Chicago,S Lawndale Ave and W Douglas Blvd,0,5,0,0,0
1740533,2020-07-20,Virginia,Richmond,6850 Forest Hill Ave,1,4,0,0,0
1741838,2020-07-21,Illinois,Chicago,1018 W 79th St,0,15,0,0,0
1743108,2020-07-22,Michigan,Warren,28200 block of Lawson St,0,4,0,0,0
1743168,2020-07-23,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,0,0,0
1744332,2020-07-23,Illinois,Chicago,120th St and Prairie Ave,2,4,0,0,0
1743488,2020-07-23,Virginia,Petersburg,Wesley St,0,4,0,0,0
1744407,2020-07-24,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,0,0,1
1745737,2020-07-25,California,Manteca,4447 Woodward Ave,0,7,0,0,0
1746674,2020-07-25,Texas,Dallas,525 S Riverfront Blvd,0,4,0,0,0
1746430,2020-07-25,Colorado,Denver,East 33rd Ave and Hudson St,2,3,0,0,0
1745903,2020-07-25,North Carolina,Raleigh,503 Bragg St,0,4,0,0,1
1746582,2020-07-25,Michigan,Flint,4813 Clio Rd,0,6,0,0,1
1746160,2020-07-25,Florida,Miami,2900 block of Northwest 51st St,1,3,0,0,2
1748023,2020-07-26,Arkansas,Magnolia,1000 block of W Monroe St,0,4,0,0,0
1746417,2020-07-26,Colorado,Commerce City,6300 block of Ivanhoe St,1,3,0,0,0
1746282,2020-07-26,Kentucky,Louisville,I-64,1,3,0,0,0
1746441,2020-07-26,Michigan,Flint,4462 Corunna Rd,1,3,0,0,2
1746658,2020-07-26,Texas,Mount Enterprise,1039 FM 1798,0,4,0,0,1
1748134,2020-07-27,Washington,Federal Way,2410 S 312th St,1,3,0,0,1
1747700,2020-07-27,Illinois,Chicago,705 E 92nd Pl,1,4,0,0,0
1749535,2020-07-28,Wisconsin,Milwaukee,2600 block of W Atkinson Ave,0,4,0,0,0
1749281,2020-07-28,Delaware,Wilmington,1100 block of Beech St,2,2,0,0,0
1750250,2020-07-29,Michigan,Detroit,5200 block of Canton St,0,4,0,0,0
1749746,2020-07-29,Missouri,Saint Louis,5500 block of Floy Ave,3,2,0,0,1
1749873,2020-07-29,Ohio,Elyria,537 Willow Park Rd,4,0,1,0,0
1750548,2020-07-30,Florida,Miami Gardens,16701 NW 42 Ave,0,5,0,0,0
1750611,2020-07-30,Florida,Tampa,I-275 and N Westshore Blvd,0,5,0,0,1
1752019,2020-07-31,Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3,0,0,0
1752790,2020-08-01,Alabama,Montgomery,1100 block of Eastern Blvd,0,4,0,0,0
1753235,2020-08-01,Texas,Pointblank,4411 Counts Rd,2,3,0,0,0
1752100,2020-08-01,Illinois,Chicago,100 block of N Laporte Ave,1,4,0,0,2
1751949,2020-08-01,Colorado,Denver,3000 block of W Virginia Ave,1,4,0,0,0
1753561,2020-08-02,New Jersey,Newark,200 block of 6th Ave,0,5,0,0,0
1753320,2020-08-02,Pennsylvania,Philadelphia,3100 block of Weymouth St,0,4,0,0,0
1754363,2020-08-03,New York,Bronx,450 St Ann's Ave,0,4,0,0,0
1755297,2020-08-04,District of Columbia,Washington,5400 block of Georgia Ave NW,0,4,0,0,0
1754613,2020-08-04,California,Beverly Hills,13200 Mulholland Dr,1,4,0,0,0
1754672,2020-08-04,Connecticut,Hartford,818 Windsor St,1,5,0,0,0
1755566,2020-08-04,Wisconsin,Madison,333 S Rosa Rd,0,4,0,0,2
1754640,2020-08-04,Missouri,Saint Louis,5300 block of Bircher Blvd,1,3,0,0,0
1756248,2020-08-05,Illinois,Chicago,700 block of S Karlov Ave,0,4,0,0,0
1757380,2020-08-06,California,Oakland,4500 block of Fairfax Ave,1,3,0,0,1
1758774,2020-08-08,New York,Albany,First St and Quail St,1,3,0,0,0
1759439,2020-08-08,Massachusetts,Brockton,124 Laureston St,0,5,0,0,0
1758838,2020-08-08,Pennsylvania,Philadelphia,1101 N 38th St,0,6,0,0,0
1759237,2020-08-08,Alabama,Birmingham,426 18th St Ensley,1,5,0,0,0
1759425,2020-08-08,Kentucky,Paducah,900 block of Boyd St,1,3,0,1,4
1759873,2020-08-09,Colorado,Denver,1400 block of W Byers Pl,0,9,0,0,0
1759779,2020-08-09,Ohio,Toledo,Monroe St and N Detroit Ave,0,6,0,0,0
1760207,2020-08-09,Mississippi,Jackson,3600 block of Cromwell St,0,4,0,0,0
1760261,2020-08-09,Texas,Houston,9700 Homestead Rd,0,4,0,0,0
1758966,2020-08-09,District of Columbia,Washington,3300 block of Dubois Pl SE,1,21,0,0,0
1761557,2020-08-11,California,Torrance,22904 Lockness Ave,0,5,0,0,0
1762997,2020-08-12,Ohio,Dayton,2049 Catalpa Dr,1,3,0,0,0
1762951,2020-08-12,New Jersey,Newark,N 12th St,1,4,0,0,0
1764619,2020-08-14,New York,New York (Manhattan),111 Lenox Ave,0,4,0,0,0
1764756,2020-08-15,Alabama,Troy,4100 US-231 S,2,3,0,0,1
1765705,2020-08-15,Connecticut,New Haven,Rosette St and Hurlburt St,1,5,0,0,1
1765890,2020-08-15,New York,Rochester,501 Thurston Rd,0,5,0,0,0
1765499,2020-08-15,Pennsylvania,Philadelphia,N 10th St and Brown St,0,5,0,0,0
1765336,2020-08-15,Michigan,Belleville,24914 Martinsville Rd,4,0,0,0,1
1765624,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,0,0,0
1765658,2020-08-16,Kentucky,Lexington,1000 block of Newtown Ct,1,3,0,0,0
1765636,2020-08-16,Ohio,Cincinnati,70 E McMicken Ave,2,9,0,0,0
1766380,2020-08-16,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,0,0,0
1765920,2020-08-16,Oklahoma,Oklahoma City,SW 59th St and Agnew Ave,0,4,0,0,0
1766423,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,0,0,1
1767402,2020-08-17,Texas,Dayton,County Rd 4901,3,2,0,0,1
1766574,2020-08-17,New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,0,0,0
1768683,2020-08-17,Ohio,Cleveland,Dove Ave and E 102nd St,0,5,0,0,0
1767747,2020-08-18,Illinois,Rockford,3001 Harney Ct,0,4,0,0,0
1767851,2020-08-18,New York,Corona (Queens),35-35 21st St,0,4,0,0,0
1768125,2020-08-18,Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4,0,0,0
1769489,2020-08-19,Illinois,Chicago,8500 block of S Parnell Ave,0,6,0,0,0
1769444,2020-08-19,Pennsylvania,Philadelphia,700 block of S 55th St,0,4,0,0,0
2987711,2020-08-20,Georgia,Decatur,2800 block of Flat Shoals Rd,1,3,0,0,1
1772174,2020-08-22,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,0,0,0
1772764,2020-08-22,Illinois,Rockford,1300 block of 10th St,1,3,0,0,0
1772513,2020-08-23,New York,Brooklyn,2946 W 23rd St,1,3,0,0,0
1772934,2020-08-23,Colorado,Pueblo,2000 block of Longhorn Point,0,6,0,0,2
1772623,2020-08-23,Arkansas,Pine Bluff,2901 W 28th Ave,0,7,0,0,0
1772438,2020-08-23,Illinois,Champaign,100 block of Kenwood Rd,0,4,0,0,0
1773006,2020-08-23,Illinois,Chicago,6600 S Halsted St,0,4,0,0,0
1772680,2020-08-23,Tennessee,Somerville,1100 block of Brewer Rd,1,4,0,0,7
1773996,2020-08-24,Virginia,Richmond,2300 block of Bethel St,1,4,0,0,0
1774138,2020-08-24,Florida,West Palm Beach,1000 block of 18th St,0,4,0,0,0
1773194,2020-08-24,California,Sacramento,1200 block of Helena Ave,1,3,0,0,1
1774123,2020-08-24,Michigan,Detroit,11938 E McNichols Rd,0,4,0,0,0
1775249,2020-08-25,New York,Rochester,70 block of Flower St,0,4,0,0,0
1776189,2020-08-25,Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,0,0,1
1777180,2020-08-26,Michigan,Pontiac,252 Carriage Circle Dr,3,1,0,0,1
1776905,2020-08-26,South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,0,0,3
1777400,2020-08-26,Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,0,0,0
1777607,2020-08-27,Oregon,Portland,10500 block of NE Halsey St,1,3,0,0,0
1779023,2020-08-28,Texas,Dallas,2600 block of Elm St,1,4,0,0,1
1778542,2020-08-28,Pennsylvania,Chester,2900 block of W 2nd St,1,3,0,0,0
1778435,2020-08-28,Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,0,0,0
1778571,2020-08-29,Illinois,Rock Island,1800 2nd Ave,1,5,0,0,1
1780228,2020-08-29,Nevada,Las Vegas,777 E Twain Ave,2,2,0,0,2
1780199,2020-08-30,Illinois,Zion,2300 block of Joppa Ave,1,3,0,0,0
1780266,2020-08-30,Texas,San Antonio,S Olive St and Aransas Ave,2,2,0,0,0
1780301,2020-08-30,Kentucky,Lexington,545 N Upper St,0,7,0,0,0
1784122,2020-08-30,Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,0,0,0
1779718,2020-08-30,Illinois,Chicago,11601 S Western Ave,1,4,0,0,0
1779981,2020-08-30,New York,Buffalo,500 block of Fillmore Ave,1,4,0,0,0
1780091,2020-08-30,Kentucky,Madisonville,400 block of Elm St,0,5,0,0,0
1782962,2020-08-31,Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,0,0,0
1825993,2020-08-31,Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,0,0,0
1783928,2020-09-02,California,Oakland,Kerwin Ave and 105th Ave,0,4,0,0,0
1784141,2020-09-02,Georgia,Albany,1400 block of E Residence Ave,1,3,0,0,0
1783582,2020-09-02,Pennsylvania,Philadelphia,1800 block of Moore St,2,2,0,0,0
1785593,2020-09-03,Arkansas,Little Rock,19 Nandina Cir,0,4,0,0,0
1785108,2020-09-03,Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6,0,0,0
1784570,2020-09-03,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,0,0,1
1785358,2020-09-03,Florida,Miami,2000 block of NW 71st St,1,3,0,0,0
